idx,dist_m,x_m,y_m,elev_m,lat_deg,lon_deg,edge1_lat_deg,edge1_lon_deg,edge2_lat_deg,edge2_lon_deg
236,711.0000,-508.0065,-372.0213,607.505,50.33215518,6.94052825,50.33219019,6.94051908,50.33230083,6.94049013
237,714.0000,-510.8506,-373.0923,607.520,50.33214296,6.94049753,50.33218373,6.94047751,50.33227837,6.94043106
238,717.0000,-513.5189,-374.4148,607.521,50.33212950,6.94046817,50.33217410,6.94043757,50.33225574,6.94038156
239,720.0000,-516.0689,-375.9675,607.504,50.33211612,6.94043996,50.33216221,6.94040010,50.33223373,6.94033826
240,723.0000,-518.5015,-377.7162,607.477,50.33210278,6.94041157,50.33214825,6.94036429,50.33221196,6.94029805
241,726.0000,-520.8224,-379.6306,607.445,50.33208888,6.94038288,50.33213253,6.94033013,50.33219058,6.94025994
242,729.0000,-523.0364,-381.6763,607.407,50.33207425,6.94035381,50.33211532,6.94029754,50.33216936,6.94022352
243,732.0000,-525.1479,-383.8244,607.366,50.33205878,6.94032446,50.33209693,6.94026645,50.33214806,6.94018870
244,735.0000,-527.1626,-386.0403,607.324,50.33204246,6.94029511,50.33207762,6.94023680,50.33212660,6.94015558
245,738.0000,-529.1168,-388.3141,607.281,50.33202532,6.94026612,50.33205770,6.94020851,50.33210499,6.94012436
246,741.0000,-531.0218,-390.6302,607.239,50.33200710,6.94023719,50.33203726,6.94018107,50.33208349,6.94009506
247,744.0000,-532.8791,-392.9885,607.203,50.33198824,6.94020911,50.33201644,6.94015432,50.33206155,6.94006666
248,747.0000,-534.6880,-395.3836,607.177,50.33196877,6.94018193,50.33199524,6.94012824,50.33203921,6.94003911
249,750.0000,-536.4507,-397.8153,607.158,50.33194873,6.94015563,50.33197371,6.94010284,50.33201653,6.94001233
250,753.0000,-538.1663,-400.2793,607.133,50.33192825,6.94013007,50.33195185,6.94007809,50.33199356,6.93998627
251,756.0000,-539.8357,-402.7744,607.115,50.33190737,6.94010517,50.33192970,6.94005400,50.33197037,6.93996082
252,759.0000,-541.4595,-405.2973,607.104,50.33188618,6.94008086,50.33190727,6.94003056,50.33194700,6.93993587
253,762.0000,-543.0384,-407.8469,607.093,50.33186469,6.94005705,50.33188459,6.94000776,50.33192351,6.93991132
254,765.0000,-544.5732,-410.4210,607.085,50.33184299,6.94003369,50.33186167,6.93998559,50.33189996,6.93988706
255,768.0000,-546.0653,-413.0218,607.083,50.33182100,6.94001093,50.33183853,6.93996404,50.33187633,6.93986299
256,771.0000,-547.5146,-415.6481,607.082,50.33179867,6.93998889,50.33181515,6.93994309,50.33185251,6.93983923
257,774.0000,-548.9212,-418.3001,607.085,50.33177598,6.93996772,50.33179154,6.93992274,50.33182843,6.93981606
258,777.0000,-550.2837,-420.9754,607.094,50.33175289,6.93994755,50.33176770,6.93990299,50.33180401,6.93979372
259,780.0000,-551.6021,-423.6740,607.102,50.33172939,6.93992856,50.33174365,6.93988386,50.33177917,6.93977249
260,783.0000,-552.8755,-426.3927,607.106,50.33170539,6.93991113,50.33171939,6.93986535,50.33175385,6.93975270
261,786.0000,-554.1035,-429.1326,607.106,50.33168083,6.93989565,50.33169495,6.93984747,50.33172799,6.93973471
262,789.0000,-555.2865,-431.8913,607.100,50.33165572,6.93988229,50.33167032,6.93983023,50.33170153,6.93971894
263,792.0000,-556.4233,-434.6668,607.097,50.33163009,6.93987124,50.33164552,6.93981362,50.33167442,6.93970579
264,795.0000,-557.5131,-437.4612,607.094,50.33160393,6.93986272,50.33162057,6.93979766,50.33164688,6.93969471
265,798.0000,-558.5566,-440.2700,607.091,50.33157750,6.93985608,50.33159545,6.93978236,50.33161913,6.93968513
266,801.0000,-559.5573,-443.0956,607.083,50.33155120,6.93984969,50.33157020,6.93976771,50.33159127,6.93967677
267,804.0000,-560.5175,-445.9367,607.069,50.33152497,6.93984333,50.33154480,6.93975366,50.33156345,6.93966936
268,807.0000,-561.4378,-448.7901,607.053,50.33149886,6.93983686,50.33151926,6.93974018,50.33153567,6.93966247
269,810.0000,-562.3204,-451.6580,607.036,50.33147288,6.93983014,50.33149361,6.93972726,50.33150797,6.93965591
270,813.0000,-563.1660,-454.5370,607.018,50.33144701,6.93982319,50.33146783,6.93971487,50.33148039,6.93964955
271,816.0000,-563.9759,-457.4271,607.000,50.33142120,6.93981614,50.33144195,6.93970300,50.33145291,6.93964321
272,819.0000,-564.7517,-460.3273,606.983,50.33139543,6.93980898,50.33141597,6.93969163,50.33142557,6.93963675
273,822.0000,-565.4940,-463.2363,606.964,50.33136970,6.93980169,50.33138990,6.93968074,50.33139836,6.93963007
274,825.0000,-566.2049,-466.1532,606.945,50.33134400,6.93979426,50.33136375,6.93967032,50.33137123,6.93962339
275,828.0000,-566.8846,-469.0778,606.924,50.33131831,6.93978669,50.33133753,6.93966034,50.33134415,6.93961679
276,831.0000,-567.5350,-472.0069,606.900,50.33129262,6.93977900,50.33131124,6.93965080,50.33131713,6.93961027
277,834.0000,-568.1577,-474.9427,606.873,50.33126694,6.93977120,50.33128491,6.93964167,50.33129015,6.93960387
278,837.0000,-568.7533,-477.8818,606.840,50.33124125,6.93976329,50.33125852,6.93963293,50.33126320,6.93959758
279,840.0000,-569.3247,-480.8266,606.806,50.33121554,6.93975529,50.33123210,6.93962457,50.33123630,6.93959143
280,843.0000,-569.8762,-483.7746,606.780,50.33118974,6.93974717,50.33120563,6.93961655,50.33120943,6.93958540
281,846.0000,-570.4106,-486.7271,606.748,50.33116383,6.93973895,50.33117913,6.93960881,50.33118258,6.93957939
282,849.0000,-570.9286,-489.6818,606.721,50.33113787,6.93973064,50.33115259,6.93960131,50.33115577,6.93957339
283,852.0000,-571.4338,-492.6387,606.695,50.33111185,6.93972227,50.33112603,6.93959404,50.33112897,6.93956741
284,855.0000,-571.9261,-495.5979,606.671,50.33108578,6.93971384,50.33109945,6.93958695,50.33110219,6.93956144
285,858.0000,-572.4093,-498.5593,606.643,50.33105965,6.93970535,50.33107285,6.93958004,50.33107543,6.93955547
286,861.0000,-572.8845,-501.5218,606.617,50.33103346,6.93969682,50.33104623,6.93957326,50.33104868,6.93954950
287,864.0000,-573.3534,-504.4865,606.592,50.33100722,6.93968826,50.33101960,6.93956659,50.33102194,6.93954353
288,867.0000,-573.8180,-507.4501,606.563,50.33098092,6.93967968,50.33099295,6.93956001,50.33099521,6.93953756
289,870.0000,-574.2805,-510.4149,606.533,50.33095456,6.93967109,50.33096631,6.93955349,50.33096850,6.93953156
290,873.0000,-574.7429,-513.3807,606.505,50.33092815,6.93966249,50.33093966,6.93954700,50.33094179,6.93952551
291,876.0000,-575.2068,-516.3443,606.480,50.33090169,6.93965390,50.33091300,6.93954051,50.33091511,6.93951939
292,879.0000,-575.6736,-519.3090,606.452,50.33087519,6.93964535,50.33088636,6.93953400,50.33088844,6.93951319
293,882.0000,-576.1467,-522.2727,606.414,50.33084863,6.93963686,50.33085971,6.93952745,50.33086179,6.93950689
294,885.0000,-576.6263,-525.2341,606.375,50.33082203,6.93962840,50.33083307,6.93952081,50.33083516,6.93950055
295,888.0000,-577.1172,-528.1922,606.336,50.33079538,6.93961995,50.33080645,6.93951408,50.33080854,6.93949414
296,891.0000,-577.6196,-531.1503,606.298,50.33076867,6.93961150,50.33077986,6.93950719,50.33078195,6.93948765
297,894.0000,-578.1347,-534.1062,606.261,50.33074195,6.93960302,50.33075327,6.93950014,50.33075536,6.93948107
298,897.0000,-578.6634,-537.0598,606.224,50.33071523,6.93959451,50.33072670,6.93949291,50.33072879,6.93947437
299,900.0000,-579.2057,-540.0123,606.187,50.33068850,6.93958594,50.33070015,6.93948549,50.33070222,6.93946756
300,903.0000,-579.7628,-542.9604,606.150,50.33066178,6.93957728,50.33067361,6.93947788,50.33067567,6.93946065
301,906.0000,-580.3343,-545.9073,606.114,50.33063506,6.93956852,50.33064711,6.93947006,50.33064913,6.93945354
302,909.0000,-580.9213,-548.8498,606.076,50.33060835,6.93955962,50.33062062,6.93946204,50.33062262,6.93944612
303,912.0000,-581.5241,-551.7901,606.042,50.33058167,6.93955053,50.33059417,6.93945380,50.33059618,6.93943825
304,915.0000,-582.1439,-554.7259,606.010,50.33055500,6.93954120,50.33056774,6.93944534,50.33056987,6.93942932
305,918.0000,-582.7802,-557.6583,605.982,50.33052836,6.93953160,50.33054135,6.93943664,50.33054366,6.93941976
306,921.0000,-583.4335,-560.5863,605.944,50.33050177,6.93952168,50.33051499,6.93942771,50.33051752,6.93940969
307,924.0000,-584.1060,-563.5110,605.908,50.33047522,6.93951140,50.33048867,6.93941854,50.33049148,6.93939915
308,927.0000,-584.7964,-566.4301,605.878,50.33044873,6.93950072,50.33046238,6.93940910,50.33046550,6.93938820
309,930.0000,-585.5059,-569.3448,605.846,50.33042231,6.93948959,50.33043614,6.93939941,50.33043959,6.93937691
310,933.0000,-586.2354,-572.2539,605.810,50.33039594,6.93947810,50.33040994,6.93938945,50.33041375,6.93936534
311,936.0000,-586.9849,-575.1585,605.779,50.33036963,6.93946630,50.33038379,6.93937921,50.33038797,6.93935348
312,939.0000,-587.7514,-578.0587,605.750,50.33034338,6.93945423,50.33035768,6.93936869,50.33036224,6.93934143
313,942.0000,-588.5322,-580.9555,605.722,50.33031727,6.93944197,50.33033161,6.93935793,50.33033651,6.93932921
314,945.0000,-589.3272,-583.8479,605.692,50.33029120,6.93942953,50.33030557,6.93934697,50.33031081,6.93931686
315,948.0000,-590.1358,-586.7370,605.657,50.33026518,6.93941694,50.33027957,6.93933581,50.33028514,6.93930441
316,951.0000,-590.9579,-589.6227,605.615,50.33023919,6.93940425,50.33025360,6.93932446,50.33025948,6.93929186
317,954.0000,-591.7913,-592.5052,605.569,50.33021324,6.93939150,50.33022766,6.93931292,50.33023384,6.93927924
318,957.0000,-592.6369,-595.3842,605.548,50.33018731,6.93937869,50.33020175,6.93930122,50.33020822,6.93926654
319,960.0000,-593.4939,-598.2598,605.522,50.33016142,6.93936575,50.33017587,6.93928935,50.33018261,6.93925377
320,963.0000,-594.3616,-601.1322,605.490,50.33013556,6.93935272,50.33015002,6.93927732,50.33015700,6.93924095
321,966.0000,-595.2392,-604.0012,605.461,50.33010972,6.93933962,50.33012420,6.93926514,50.33013140,6.93922808
322,969.0000,-596.1268,-606.8680,605.425,50.33008391,6.93932648,50.33009841,6.93925282,50.33010581,6.93921518
323,972.0000,-597.0229,-609.7326,605.385,50.33005811,6.93931334,50.33007264,6.93924036,50.33008022,6.93920225
324,975.0000,-597.9276,-612.5928,605.345,50.33003232,6.93930022,50.33004689,6.93922778,50.33005464,6.93918929
325,978.0000,-598.8402,-615.4518,605.308,50.33000653,6.93928715,50.33002118,6.93921508,50.33002906,6.93917628
326,981.0000,-599.7605,-618.3086,605.275,50.32998073,6.93927416,50.32999548,6.93920227,50.33000347,6.93916325
327,984.0000,-600.6873,-621.1620,605.248,50.32995494,6.93926123,50.32996980,6.93918935,50.32997790,6.93915020
328,987.0000,-601.6198,-624.0143,605.213,50.32992916,6.93924825,50.32994415,6.93917634,50.32995232,6.93913714
329,990.0000,-602.5586,-626.8634,605.169,50.32990340,6.93923524,50.32991851,6.93916325,50.32992673,6.93912410
330,993.0000,-603.5032,-629.7113,605.122,50.32987766,6.93922220,50.32989290,6.93915007,50.32990113,6.93911112
331,996.0000,-604.4535,-632.5570,605.084,50.32985191,6.93920911,50.32986730,6.93913681,50.32987552,6.93909818
332,999.0000,-605.4080,-635.4015,605.042,50.32982619,6.93919601,50.32984172,6.93912347,50.32984989,6.93908528
333,1002.0000,-606.3668,-638.2450,604.998,50.32980048,6.93918289,50.32981615,6.93911007,50.32982425,6.93907239
334,1005.0000,-607.3285,-641.0874,604.951,50.32977479,6.93916975,50.32979059,6.93909661,50.32979860,6.93905951
335,1008.0000,-608.2923,-643.9297,604.904,50.32974912,6.93915660,50.32976504,6.93908311,50.32977294,6.93904664
336,1011.0000,-609.2561,-646.7710,604.857,50.32972347,6.93914347,50.32973949,6.93906958,50.32974726,6.93903376
337,1014.0000,-610.2199,-649.6122,604.808,50.32969783,6.93913036,50.32971395,6.93905605,50.32972158,6.93902088
338,1017.0000,-611.1830,-652.4546,604.759,50.32967220,6.93911728,50.32968841,6.93904252,50.32969588,6.93900801
339,1020.0000,-612.1440,-655.2970,604.707,50.32964658,6.93910423,50.32966286,6.93902900,50.32967019,6.93899514
340,1023.0000,-613.1021,-658.1416,604.655,50.32962097,6.93909122,50.32963731,6.93901551,50.32964448,6.93898227
341,1026.0000,-614.0552,-660.9862,604.600,50.32959538,6.93907824,50.32961174,6.93900206,50.32961876,6.93896939
342,1029.0000,-615.0041,-663.8330,604.543,50.32956980,6.93906529,50.32958617,6.93898868,50.32959305,6.93895651
343,1032.0000,-615.9465,-666.6810,604.487,50.32954423,6.93905239,50.32956058,6.93897536,50.32956732,6.93894362
344,1035.0000,-616.8819,-669.5323,604.432,50.32951867,6.93903952,50.32953498,6.93896213,50.32954160,6.93893072
345,1038.0000,-617.8094,-672.3858,604.373,50.32949313,6.93902669,50.32950935,6.93894900,50.32951587,6.93891780
346,1041.0000,-618.7276,-675.2415,604.318,50.32946760,6.93901389,50.32948370,6.93893598,50.32949014,6.93890486
347,1044.0000,-619.6359,-678.1017,604.254,50.32944208,6.93900112,50.32945803,6.93892309,50.32946440,6.93889190
348,1047.0000,-620.5342,-680.9642,604.186,50.32941658,6.93898835,50.32943232,6.93891034,50.32943866,6.93887892
349,1050.0000,-621.4289,-683.8289,604.117,50.32939105,6.93897557,50.32940659,6.93889773,50.32941294,6.93886594
350,1053.0000,-622.3230,-686.6925,604.046,50.32936536,6.93896270,50.32938084,6.93888517,50.32938727,6.93885298
351,1056.0000,-623.2163,-689.5572,603.976,50.32933970,6.93894981,50.32935510,6.93887262,50.32936160,6.93884002
352,1059.0000,-624.1082,-692.4218,603.906,50.32931404,6.93893691,50.32932935,6.93886008,50.32933593,6.93882707
353,1062.0000,-624.9979,-695.2876,603.838,50.32928840,6.93892399,50.32930360,6.93884756,50.32931024,6.93881412
354,1065.0000,-625.8856,-698.1545,603.772,50.32926278,6.93891103,50.32927784,6.93883507,50.32928456,6.93880117
355,1068.0000,-626.7696,-701.0214,603.709,50.32923717,6.93889805,50.32925207,6.93882261,50.32925887,6.93878821
356,1071.0000,-627.6494,-703.8906,603.642,50.32921158,6.93888506,50.32922630,6.93881020,50.32923316,6.93877526
357,1074.0000,-628.5250,-706.7608,603.571,50.32918599,6.93887206,50.32920051,6.93879785,50.32920746,6.93876234
358,1077.0000,-629.3962,-709.6322,603.500,50.32916041,6.93885908,50.32917471,6.93878556,50.32918174,6.93874944
359,1080.0000,-630.2611,-712.5058,603.428,50.32913484,6.93884612,50.32914890,6.93877333,50.32915600,6.93873657
360,1083.0000,-631.1195,-715.3805,603.355,50.32910927,6.93883318,50.32912307,6.93876119,50.32913026,6.93872372
361,1086.0000,-631.9715,-718.2574,603.280,50.32908370,6.93882029,50.32909723,6.93874914,50.32910450,6.93871090
362,1089.0000,-632.8164,-721.1366,603.201,50.32905813,6.93880744,50.32907137,6.93873718,50.32907873,6.93869813
363,1092.0000,-633.6528,-724.0180,603.118,50.32903256,6.93879463,50.32904549,6.93872532,50.32905293,6.93868543
364,1095.0000,-634.4756,-726.8972,603.034,50.32900699,6.93878187,50.32901959,6.93871358,50.32902712,6.93867282
365,1098.0000,-635.2778,-729.7898,602.952,50.32898159,6.93876927,50.32899371,6.93870203,50.32900123,6.93866029
366,1101.0000,-636.0515,-732.6968,602.862,50.32895622,6.93875676,50.32896771,6.93869077,50.32897518,6.93864783
367,1104.0000,-636.7896,-735.6172,602.766,50.32893086,6.93874437,50.32894158,6.93867991,50.32894899,6.93863531
368,1107.0000,-637.4836,-738.5488,602.663,50.32890553,6.93873211,50.32891533,6.93866955,50.32892274,6.93862231
369,1110.0000,-638.1263,-741.4904,602.558,50.32888021,6.93872000,50.32888898,6.93865981,50.32889635,6.93860923
370,1113.0000,-638.7084,-744.4431,602.447,50.32885491,6.93870805,50.32886254,6.93865079,50.32886981,6.93859612
371,1116.0000,-639.2236,-747.4037,602.321,50.32882959,6.93869656,50.32883600,6.93864262,50.32884308,6.93858305
372,1119.0000,-639.6619,-750.3709,602.206,50.32880418,6.93868591,50.32880939,6.93863539,50.32881612,6.93857009
373,1122.0000,-640.0176,-753.3459,602.084,50.32877869,6.93867624,50.32878272,6.93862924,50.32878886,6.93855757
374,1125.0000,-640.2814,-756.3243,601.961,50.32875309,6.93866768,50.32875598,6.93862425,50.32876118,6.93854630
375,1128.0000,-640.4456,-759.3083,601.841,50.32872737,6.93866038,50.32872921,6.93862055,50.32873307,6.93853674
376,1131.0000,-640.5022,-762.2945,601.722,50.32870153,6.93865448,50.32870239,6.93861825,50.32870452,6.93852932
377,1134.0000,-640.4434,-765.2763,601.604,50.32867556,6.93865014,50.32867555,6.93861746,50.32867555,6.93852449
378,1137.0000,-640.2686,-768.2536,601.483,50.32864949,6.93864751,50.32864875,6.93861829,50.32864633,6.93852216
379,1140.0000,-639.9784,-771.2332,601.357,50.32862327,6.93864648,50.32862199,6.93862075,50.32861704,6.93852194
380,1143.0000,-639.5757,-774.2072,601.226,50.32859687,6.93864703,50.32859521,6.93862483,50.32858765,6.93852346
381,1146.0000,-639.0604,-777.1713,601.099,50.32857033,6.93864925,50.32856848,6.93863049,50.32855818,6.93852654
382,1149.0000,-638.4355,-780.1186,600.973,50.32854375,6.93865319,50.32854184,6.93863773,50.32852873,6.93853145
383,1152.0000,-637.7031,-783.0426,600.855,50.32851720,6.93865894,50.32851535,6.93864651,50.32849935,6.93853834
384,1155.0000,-636.8638,-785.9377,600.732,50.32849076,6.93866658,50.32848907,6.93865680,50.32847015,6.93854734
385,1158.0000,-635.9199,-788.7983,600.615,50.32846455,6.93867615,50.32846305,6.93866859,50.32844124,6.93855855
386,1161.0000,-634.8727,-791.6189,600.504,50.32843867,6.93868780,50.32843734,6.93868185,50.32841269,6.93857194
387,1164.0000,-633.7250,-794.3927,600.389,50.32841322,6.93870147,50.32841199,6.93869656,50.32838459,6.93858740
388,1167.0000,-632.4770,-797.1143,600.272,50.32838827,6.93871705,50.32838706,6.93871268,50.32835698,6.93860486
389,1170.0000,-631.1314,-799.7769,600.153,50.32836391,6.93873445,50.32836260,6.93873021,50.32832991,6.93862410
390,1173.0000,-629.6860,-802.3784,600.035,50.32834018,6.93875358,50.32833867,6.93874911,50.32830341,6.93864507
391,1176.0000,-628.1296,-804.9231,599.915,50.32831714,6.93877438,50.32831529,6.93876941,50.32827742,6.93866794
392,1179.0000,-626.4657,-807.4100,599.794,50.32829470,6.93879684,50.32829242,6.93879127,50.32825204,6.93869272
393,1182.0000,-624.6998,-809.8358,599.674,50.32827281,6.93882078,50.32827007,6.93881464,50.32822743,6.93871923
394,1185.0000,-622.8386,-812.1959,599.553,50.32825152,6.93884612,50.32824827,6.93883944,50.32820362,6.93874738
395,1188.0000,-620.8862,-814.4893,599.436,50.32823086,6.93887283,50.32822706,6.93886558,50.32818065,6.93877710
396,1191.0000,-618.8490,-816.7114,599.325,50.32821089,6.93890084,50.32820645,6.93889300,50.32815860,6.93880835
397,1194.0000,-616.7335,-818.8602,599.212,50.32819165,6.93893011,50.32818648,6.93892161,50.32813747,6.93884099
398,1197.0000,-614.5432,-820.9322,599.103,50.32817320,6.93896056,50.32816717,6.93895132,50.32811725,6.93887485
399,1200.0000,-612.2860,-822.9241,598.994,50.32815561,6.93899216,50.32814855,6.93898208,50.32809803,6.93890994
400,1203.0000,-609.9654,-824.8336,598.889,50.32813894,6.93902482,50.32813065,6.93901378,50.32807991,6.93894622
401,1206.0000,-607.5885,-826.6564,598.789,50.32812321,6.93905843,50.32811349,6.93904637,50.32806300,6.93898366
402,1209.0000,-605.1603,-828.3902,598.693,50.32810843,6.93909285,50.32809711,6.93907975,50.32804741,6.93902225
403,1212.0000,-602.6716,-830.0517,598.596,50.32809466,6.93912799,50.32808153,6.93911385,50.32803303,6.93906164
404,1215.0000,-600.1387,-831.6520,598.495,50.32808175,6.93916417,50.32806660,6.93914880,50.32801967,6.93910120
405,1218.0000,-597.5702,-833.1945,598.390,50.32806975,6.93920124,50.32805222,6.93918437,50.32800700,6.93914087
406,1221.0000,-594.9696,-834.6836,598.279,50.32805836,6.93923876,50.32803836,6.93922044,50.32799474,6.93918050
407,1224.0000,-592.3398,-836.1249,598.162,50.32804734,6.93927653,50.32802498,6.93925696,50.32798262,6.93921990
408,1227.0000,-589.6844,-837.5250,598.039,50.32803658,6.93931450,50.32801203,6.93929389,50.32797059,6.93925911
409,1230.0000,-587.0084,-838.8863,597.910,50.32802594,6.93935260,50.32799945,6.93933118,50.32795867,6.93929819
